0.8323972291196093	0.8469411527501208	0.8896033287329546
0.8493341070773741	0.8641739575213585	0.9077041854903793
0.8938141941044203	0.9094312155506246	0.9552411451261568
0.8322646982938458	0.8468063063013095	0.88946168978987
0.8540506067304486	0.8689728654386103	0.9127448243158842
0.8036025287617956	0.8176433417279306	0.8588297264285933
0.8280819874124673	0.8425505136922425	0.8849915241129164
0.8140404920777139	0.8282636806405161	0.8699850337580693
0.8698715646687203	0.8850702524614178	0.9296530699866637
0.8228145420118698	0.837191033718542	0.8793620760581136
0.8008137565537601	0.8148058431563302	0.8558492971905356
0.8430603535165271	0.8577905868336475	0.9009992712305341
0.8707441976864383	0.8859581324159626	0.9305856742892337
0.8814472975876395	0.8968482404691941	0.9420243395884207
0.8082072318840859	0.8223284997679081	0.8637508855604529
0.8254844879942946	0.8399076298928555	0.8822155127953003
0.8249030558498621	0.839316038770943	0.8815941220061134
0.8720345035811596	0.8872709829681339	0.9319646558365917
0.8500665410059273	0.8649191887812201	0.9084869555887457
0.8543575036074523	0.8692851245208033	0.9130728125332993
0.8485081204293897	0.8633335389575677	0.9068214333068899
0.8431318773274314	0.85786336033257	0.9010757104809765
0.8873517692858951	0.9028558770777279	0.9483345932671039
0.8801211909325791	0.895498963633789	0.9406070968906713
0.888935599852066	0.9044673808628768	0.9500272718279215
0.8751233933215851	0.8904138428263303	0.9352658280402495
0.8316992083552496	0.846230935932802	0.8888573368269556
0.8147721216624366	0.829008093502782	0.8707669442344619
0.8615258817558098	0.8765787509769364	0.9207338340255742
0.8030054745236019	0.8170358555577941	0.858191639924758
0.8161752248838894	0.8304357122144174	0.8722664750506329
0.8637693740595758	0.8788614423308555	0.9231315092599426
0.8326448080681674	0.8471930574811232	0.8898679224257934
0.8961297421459884	0.9117872216243691	0.9577158280942858
0.8144067386894405	0.8286363264359071	0.8703764504922092
0.80171627566243	0.8157241313816338	0.8568138414912982
0.837022734016729	0.8516474760205158	0.8945467192316235
0.8421589372542868	0.8568734207240764	0.9000359055687921
0.8442987876993345	0.8590506593539531	0.9023228162075008
0.80861239586455	0.8227407429093587	0.8641838942407974
0.8103467696661438	0.8245054202718424	0.8660374620485578
0.8351826131928862	0.8497752039883356	0.8925801369883204
0.867822501234845	0.8829853871038288	0.9274631856528481
0.8488509914824178	0.8636824007686569	0.9071878680082915
0.9004112457850725	0.9161435331313463	0.9622915760137495
0.840698190044088	0.8553871508485857	0.8984747692084457
0.8862944165702022	0.9017800499406776	0.9472045744940717
0.816935927687121	0.8312097062722191	0.8730794567885072
0.8591217939616673	0.8741326581543581	0.9181645264529176
0.830536402028914	0.8450478126642474	0.8876146171945586
